 0.1738000000000000E+07, 0.4900280023800000E+13, 0.0000000000000000E+00,  150,  150,    1, 0.0000000000000000E+00, 0.0000000000000000E+00                                                                                                         
    9,    2, 0.1855937542824100E-05,-0.1158782622053600E-05, 0.5444530000000000E-07, 0.4153250000000000E-07             
    9,    3,-0.2063233769007700E-05, 0.1840989917961400E-05, 0.4125280000000000E-07, 0.4690400000000000E-07             
    9,    4,-0.1695600209506000E-05,-0.1793917954628900E-05, 0.5707320000000000E-07, 0.5919840000000000E-07             
    9,    5,-0.1813529529608200E-05,-0.3537263087161500E-05, 0.1025900000000000E-06, 0.9928220000000000E-07             
    9,    6,-0.2599316052501300E-05,-0.2910556453111600E-05, 0.1331620000000000E-06, 0.1369770000000000E-06             
    9,    7,-0.3467338003081700E-05, 0.3564902855632800E-06, 0.1559810000000000E-06, 0.1574720000000000E-06             
    9,    8,-0.9602593339215800E-06,-0.1950790246976400E-05, 0.9313700000000000E-07, 0.9549370000000000E-07             
    9,    9,-0.1032915754835700E-05, 0.2337576562909200E-05, 0.4923430000000000E-07, 0.5168570000000000E-07             
   10,    0,-0.8431875544738700E-06, 0.0000000000000000E+00, 0.3886440000000000E-07, 0.0000000000000000E+00             
   10,    1, 0.6177880677557000E-06,-0.8928974641770800E-06, 0.5953710000000000E-07, 0.2911560000000000E-07             
   10,    2, 0.7837813395502201E-07,-0.4652172849564400E-06, 0.5363720000000000E-07, 0.5154690000000000E-07             
   10,    3, 0.6521969128556000E-06, 0.4070343943914400E-06, 0.5521860000000000E-07, 0.6002890000000000E-07             
   10,    4,-0.3429879408196500E-05, 0.1931350665498200E-05, 0.6084410000000000E-07, 0.6475330000000000E-07             
   10,    5, 0.3111767486794300E-06, 0.1867004167777200E-06, 0.8611980000000000E-07, 0.8916309999999999E-07             
   10,    6, 0.5080281638416900E-07,-0.1983544468999600E-05, 0.1503490000000000E-06, 0.1472590000000000E-06             
   10,    7,-0.3232749212266300E-05,-0.1009771435394800E-05, 0.1857580000000000E-06, 0.1913630000000000E-06             
   10,    8,-0.3831680200961700E-05, 0.2340487857767600E-05, 0.1965180000000000E-06, 0.2011250000000000E-06             
   10,    9,-0.5183201812456000E-05,-0.4437665759223600E-06, 0.1133340000000000E-06, 0.1164520000000000E-06             
   10,   10, 0.9152631315727100E-06,-0.1602837490452000E-05, 0.5467030000000000E-07, 0.5733420000000000E-07             
   11,    0,-0.1069804618419800E-05, 0.0000000000000000E+00, 0.5044230000000000E-07, 0.0000000000000000E+00             
   11,    1,-0.1536789261332600E-06, 0.6976834388238701E-06, 0.6224290000000000E-07, 0.2950080000000000E-07             
   11,    2, 0.8857854727652400E-06,-0.1898987470517300E-05, 0.5821260000000000E-07, 0.5092970000000000E-07             
   11,    3, 0.6742644657672000E-06, 0.7546263480477400E-06, 0.7377190000000000E-07, 0.7269860000000000E-07             
   11,    4,-0.1183308578924700E-05, 0.2358725166157700E-05, 0.7221900000000001E-07, 0.7463869999999999E-07             
   11,    5,-0.1973328043588800E-06, 0.2347763007913200E-05, 0.8867070000000000E-07, 0.8797560000000000E-07             
   11,    6, 0.1029824468278900E-05,-0.1992404475958400E-05, 0.1229180000000000E-06, 0.1290340000000000E-06             
   11,    7,-0.2156330542450700E-07,-0.3057035597793500E-05, 0.2037610000000000E-06, 0.2032900000000000E-06             
   11,    8,-0.3077502898335800E-05,-0.3238687222706200E-06, 0.2396190000000000E-06, 0.2466030000000000E-06             
   11,    9,-0.2428352252892900E-05, 0.7019191356989400E-06, 0.2296000000000000E-06, 0.2367820000000000E-06             
   11,   10,-0.4252035938657400E-05, 0.3926629642013500E-06, 0.1297310000000000E-06, 0.1327460000000000E-06             
   11,   11,-0.2712679822147300E-05,-0.1800123341681000E-05, 0.5812710000000000E-07, 0.6017840000000001E-07             
   12,    0,-0.1820747227842700E-05, 0.0000000000000000E+00, 0.6158110000000001E-07, 0.0000000000000000E+00             
   12,    1,-0.6061716410487000E-06, 0.1793798143179100E-05, 0.8660080000000000E-07, 0.2971770000000000E-07             
   12,    2,-0.1683756582204100E-06, 0.1120287738371500E-05, 0.6815470000000000E-07, 0.5579290000000000E-07             
   12,    3, 0.9160472149655100E-06,-0.4408307394923400E-05, 0.7656530000000000E-07, 0.7106120000000000E-07             
   12,    4, 0.5408631451810600E-06,-0.1497767817897200E-06, 0.9858100000000000E-07, 0.9358260000000000E-07             
   12,    5,-0.1489805234200100E-06, 0.8473515230430500E-06, 0.9755450000000000E-07, 0.9797830000000000E-07             
   12,    6, 0.1501227013486200E-05, 0.7099519032101700E-06, 0.1183940000000000E-06, 0.1185340000000000E-06             
   12,    7, 0.1633082216191100E-05,-0.1561035483009200E-06, 0.1665240000000000E-06, 0.1744580000000000E-06             
   12,    8,-0.4553863111626100E-07,-0.2014940292514700E-05, 0.2561310000000000E-06, 0.2585160000000000E-06             
   12,    9,-0.2848461432083800E-06, 0.1138403190725400E-05, 0.2876920000000000E-06, 0.2921430000000000E-06             
   12,   10,-0.2516128027525900E-05,-0.1509939068717000E-05, 0.2514280000000000E-06, 0.2584570000000000E-06             
   12,   11,-0.1323467025675100E-05,-0.1086453896385000E-05, 0.1399410000000000E-06, 0.1430710000000000E-06             
   12,   12,-0.2503101788185000E-08, 0.1229639447643000E-05, 0.5958910000000000E-07, 0.6111330000000000E-07             
   13,    0, 0.1679683427382200E-06, 0.0000000000000000E+00, 0.7066810000000000E-07, 0.0000000000000000E+00             
   13,    1, 0.8503066102189300E-06,-0.3496658974580500E-06, 0.9483810000000000E-07, 0.4056140000000000E-07             
   13,    2,-0.3273163850494000E-05, 0.6377032496554401E-07, 0.8384780000000000E-07, 0.6336090000000000E-07             
   13,    3,-0.3063081266798600E-06,-0.8791206486037600E-06, 0.7592439999999999E-07, 0.7845710000000000E-07             
   13,    4, 0.3979316355769600E-06, 0.2331266946819300E-07, 0.9719180000000000E-07, 0.9839700000000000E-07             
   13,    5,-0.8912422376523200E-06, 0.7840837948809700E-06, 0.1221960000000000E-06, 0.1187570000000000E-06             
   13,    6, 0.4455911454732000E-06, 0.1422633515119700E-05, 0.1264480000000000E-06, 0.1279970000000000E-06             
   13,    7,-0.7314243599175900E-06,-0.9287707832847600E-06, 0.1517940000000000E-06, 0.1518060000000000E-06             
   13,    8, 0.1270258979460000E-06,-0.2284729298566200E-05, 0.2144320000000000E-06, 0.2169920000000000E-06             
   13,    9, 0.6765549181196100E-06, 0.5658013411960200E-06, 0.2994980000000000E-06, 0.3032750000000000E-06             
   13,   10,-0.1664023517965300E-05, 0.1958906843562900E-06, 0.3206380000000000E-06, 0.3213890000000000E-06             
   13,   11,-0.2301451678835400E-05, 0.3477566691055600E-06, 0.2606470000000000E-06, 0.2657880000000000E-06             
   13,   12,-0.3729462093832000E-06,-0.5788072854236000E-06, 0.1442960000000000E-06, 0.1480790000000000E-06             
   13,   13, 0.2891581667797900E-05,-0.2602290811622000E-05, 0.6000929999999999E-07, 0.6152799999999999E-07             
   14,    0, 0.1293500031177500E-06, 0.0000000000000000E+00, 0.7134229999999999E-07, 0.0000000000000000E+00             
   14,    1, 0.8700161381192500E-06,-0.7174619275250900E-06, 0.9396800000000000E-07, 0.4553490000000000E-07             
   14,    2, 0.7909548971859900E-06, 0.6406174454793000E-06, 0.8923290000000000E-07, 0.7681920000000001E-07             
   14,    3, 0.3020649536972900E-06, 0.4865465031840500E-06, 0.8041550000000000E-07, 0.8930370000000000E-07             
   14,    4,-0.4949241547002900E-06,-0.3050147497761700E-05, 0.9712799999999999E-07, 0.9921969999999999E-07             
   14,    5,-0.1963562474340400E-06,-0.9290675928163600E-06, 0.1198510000000000E-06, 0.1249590000000000E-06             
   14,    6,-0.8431506674975100E-06, 0.1912522591412000E-05, 0.1474190000000000E-06, 0.1457380000000000E-06             
   14,    7,-0.1263861228219700E-05, 0.9629216690307499E-06, 0.1577900000000000E-06, 0.1566220000000000E-06             
   14,    8, 0.9175861298277300E-06, 0.9603665318457200E-06, 0.1864330000000000E-06, 0.1855510000000000E-06             
   14,    9,-0.2155052904083500E-06,-0.3307422239761700E-06, 0.2567030000000000E-06, 0.2523300000000000E-06             
   14,   10,-0.1916906505504200E-05, 0.1623922138864100E-06, 0.3257710000000000E-06, 0.3312950000000000E-06             
   14,   11,-0.1114342485437300E-05, 0.2572551187604200E-05, 0.3326840000000000E-06, 0.3336780000000000E-06             
   14,   12,-0.1446779313296100E-06,-0.1277024942948100E-06, 0.2601110000000000E-06, 0.2632480000000000E-06             
   14,   13,-0.3793142432053400E-06,-0.2090855602307100E-05, 0.1455460000000000E-06, 0.1485260000000000E-06             
   14,   14,-0.1053347903090000E-05, 0.1007880080525700E-05, 0.5987300000000000E-07, 0.6166160000000000E-07             
   15,    0, 0.1810525511690600E-07, 0.0000000000000000E+00, 0.8368469999999999E-07, 0.0000000000000000E+00             
   15,    1,-0.6620337384926900E-06, 0.2562617134106900E-06, 0.9570690000000001E-07, 0.4401610000000000E-07             
   15,    2,-0.2640557148324900E-06, 0.5614001225099400E-06, 0.9687410000000000E-07, 0.8172710000000001E-07             
   15,    3,-0.1608775687929600E-05,-0.5939408759165100E-06, 0.9852560000000000E-07, 0.9828910000000001E-07             
   15,    4,-0.8712840190252100E-06,-0.1454616035207400E-05, 0.1010460000000000E-06, 0.1023190000000000E-06             
   15,    5, 0.1673587931166500E-06,-0.7221579356863900E-06, 0.1244010000000000E-06, 0.1224370000000000E-06             
   15,    6,-0.6427006479146400E-06, 0.3581956049803600E-06, 0.1428780000000000E-06, 0.1468560000000000E-06             
   15,    7, 0.1148360584067100E-05, 0.1720285063353900E-05, 0.1710080000000000E-06, 0.1709500000000000E-06             
   15,    8, 0.2202703115274100E-05, 0.2333352252874300E-05, 0.1846680000000000E-06, 0.1837200000000000E-06             
   15,    9,-0.5794193713849500E-06,-0.1835498136978200E-05, 0.2153250000000000E-06, 0.2181470000000000E-06             
   15,   10, 0.1325341175382200E-06,-0.9097543028813100E-06, 0.2832770000000000E-06, 0.2781030000000000E-06             
   15,   11,-0.1805881180115000E-06,-0.6759464881540000E-06, 0.3334590000000000E-06, 0.3391150000000000E-06             
   15,   12,-0.2376406405205600E-05,-0.1618014795647100E-05, 0.3273900000000000E-06, 0.3308720000000000E-06             
   15,   13,-0.1869076894222200E-05,-0.2633367168836700E-06, 0.2542350000000000E-06, 0.2566470000000000E-06             
   15,   14, 0.7740586402819600E-06, 0.1643260449113500E-05, 0.1455450000000000E-06, 0.1462820000000000E-06             
   15,   15, 0.9989807171594299E-06, 0.7864515865377200E-06, 0.5952410000000000E-07, 0.6122910000000000E-07             
   16,    0, 0.2571145960002000E-06, 0.0000000000000000E+00, 0.8762060000000001E-07, 0.0000000000000000E+00             
   16,    1,-0.1618464035653100E-07, 0.6066124214548500E-06, 0.1265410000000000E-06, 0.4701200000000000E-07             
   16,    2, 0.1662013410327500E-05, 0.4775561255668801E-06, 0.9830960000000000E-07, 0.7991940000000000E-07             
   16,    3,-0.3184081588254600E-06, 0.1016341737902700E-05, 0.1104250000000000E-06, 0.1017180000000000E-06             
   16,    4, 0.8542384030097800E-06,-0.6880898714803000E-07, 0.1180010000000000E-06, 0.1123540000000000E-06             
   16,    5, 0.1040177633228600E-05,-0.7479789045049100E-06, 0.1248030000000000E-06, 0.1188760000000000E-06             
   16,    6, 0.4048906747055600E-06,-0.7019110712538800E-06, 0.1458830000000000E-06, 0.1452510000000000E-06             
   16,    7, 0.1106287847886700E-06,-0.1237095226281400E-05, 0.1603380000000000E-06, 0.1658720000000000E-06             
   16,    8, 0.2969138693646500E-06,-0.9683175353621001E-07, 0.1877960000000000E-06, 0.1902600000000000E-06             
   16,    9,-0.1668054935138600E-05,-0.1446379771490400E-05, 0.2051120000000000E-06, 0.2075060000000000E-06             
   16,   10, 0.4971018337181000E-06, 0.1026546286764000E-05, 0.2366220000000000E-06, 0.2431970000000000E-06             
   16,   11,-0.4757653279868000E-06, 0.1808780683178700E-05, 0.2928500000000000E-06, 0.2896590000000000E-06             
   16,   12,-0.2485852520711200E-05,-0.1083200848197900E-06, 0.3276360000000000E-06, 0.3285770000000000E-06             
   16,   13, 0.2662051349893200E-06, 0.1481116141864800E-05, 0.3138690000000000E-06, 0.3174700000000000E-06             
   16,   14, 0.8262131523301100E-06, 0.6593310930489800E-06, 0.2452770000000000E-06, 0.2498900000000000E-06             
   16,   15,-0.2592111472442200E-06,-0.1933559690678100E-05, 0.1438860000000000E-06, 0.1434840000000000E-06             
   16,   16,-0.1330773166690000E-05,-0.8500345507546700E-06, 0.5911130000000000E-07, 0.5986040000000000E-07             
   17,    0,-0.9593979885427200E-06, 0.0000000000000000E+00, 0.9393720000000000E-07, 0.0000000000000000E+00             
   17,    1, 0.1159181194833100E-05, 0.3569446142237100E-06, 0.1320220000000000E-06, 0.5529810000000000E-07             
   17,    2,-0.4361059098696900E-06,-0.5069375341546500E-06, 0.1096700000000000E-06, 0.8561140000000001E-07             
   17,    3,-0.2704042712693000E-06,-0.1158824741270800E-05, 0.1061660000000000E-06, 0.1068690000000000E-06             
   17,    4, 0.1723249931723600E-05, 0.1346031076746500E-05, 0.1202700000000000E-06, 0.1167860000000000E-06             
   17,    5,-0.3894231773997200E-07,-0.2005259995095300E-06, 0.1320870000000000E-06, 0.1263130000000000E-06             
   17,    6, 0.9725693653198399E-07,-0.1051098473824200E-05, 0.1421120000000000E-06, 0.1416900000000000E-06             
   17,    7,-0.8121432555238600E-06,-0.1527688711799600E-05, 0.1605670000000000E-06, 0.1612620000000000E-06             
   17,    8,-0.3614111497407300E-06, 0.2585371716192900E-06, 0.1740340000000000E-06, 0.1779160000000000E-06             
   17,    9,-0.1700764878940800E-06, 0.1776404576807000E-05, 0.1985060000000000E-06, 0.2004220000000000E-06             
   17,   10, 0.1221821990823400E-05, 0.1243497897391700E-05, 0.2218930000000000E-06, 0.2227050000000000E-06             
   17,   11, 0.1095455988348300E-05,-0.1098642143337300E-05, 0.2516680000000000E-06, 0.2551690000000000E-06             
   17,   12, 0.1122748703365100E-05,-0.2829982929777100E-06, 0.2895980000000000E-06, 0.2862750000000000E-06             
   17,   13, 0.1016950889085000E-05, 0.6841772535219300E-06, 0.3118460000000000E-06, 0.3104050000000000E-06             
   17,   14, 0.5062799283720700E-07,-0.1595921093172100E-05, 0.2976700000000000E-06, 0.3000730000000000E-06             
   17,   15,-0.1523566685231100E-05,-0.6791580376044699E-06, 0.2350540000000000E-06, 0.2416600000000000E-06             
   17,   16,-0.4418173896775100E-06, 0.3361290438909400E-06, 0.1407660000000000E-06, 0.1406780000000000E-06             
   17,   17,-0.3223239553944600E-07, 0.1391284754770100E-05, 0.5853110000000000E-07, 0.5811520000000000E-07             
   18,    0,-0.1365815596931700E-06, 0.0000000000000000E+00, 0.9729900000000000E-07, 0.0000000000000000E+00             
   18,    1, 0.1054181612696700E-06, 0.3288602974979600E-07, 0.1250110000000000E-06, 0.5752570000000000E-07             
   18,    2,-0.7371056525622100E-06,-0.9507439225816900E-06, 0.1150500000000000E-06, 0.9955680000000000E-07             
   18,    3, 0.1188181784981900E-05, 0.1518785151609900E-06, 0.1031150000000000E-06, 0.1096030000000000E-06             
   18,    4,-0.6853123803594300E-06, 0.1513984475787600E-05, 0.1200200000000000E-06, 0.1202310000000000E-06             
   18,    5,-0.1013086185344100E-05, 0.7324028020419400E-06, 0.1291570000000000E-06, 0.1290370000000000E-06             
   18,    6,-0.1451530366120800E-05, 0.6400294973951300E-06, 0.1426120000000000E-06, 0.1396180000000000E-06             
   18,    7, 0.5708055782915700E-06,-0.1228429407640500E-05, 0.1578470000000000E-06, 0.1575260000000000E-06             
   18,    8,-0.5567834563799800E-07, 0.3376327801912100E-07, 0.1707520000000000E-06, 0.1692230000000000E-06             
   18,    9, 0.5202904552317899E-06,-0.1529025026735800E-05, 0.1835950000000000E-06, 0.1810440000000000E-06             
   18,   10, 0.8849875533025200E-06,-0.7742597430526400E-06, 0.2050220000000000E-06, 0.2041350000000000E-06             
   18,   11,-0.2879275644176700E-06,-0.1792261302119300E-05, 0.2328830000000000E-06, 0.2299860000000000E-06             
   18,   12, 0.7474648779003600E-06, 0.7750223385073800E-06, 0.2575350000000000E-06, 0.2568070000000000E-06             
   18,   13,-0.1455973822462700E-05,-0.2767499490557800E-06, 0.2769070000000000E-06, 0.2750800000000000E-06             
   18,   14,-0.8437474535968300E-06,-0.1635994032151400E-05, 0.2886980000000000E-06, 0.2942240000000000E-06             
   18,   15, 0.5425714465803700E-06, 0.6489261450398700E-06, 0.2805300000000000E-06, 0.2822900000000000E-06             
   18,   16, 0.2201353439423900E-05,-0.4009137635432500E-06, 0.2263520000000000E-06, 0.2291710000000000E-06             
   18,   17, 0.1369547152399000E-05,-0.6467159557144600E-06, 0.1370830000000000E-06, 0.1373860000000000E-06             
   18,   18,-0.4248161184419000E-06,-0.1906325250773200E-06, 0.5725450000000000E-07, 0.5676520000000000E-07             
   19,    0, 0.3405919584721800E-07, 0.0000000000000000E+00, 0.1055260000000000E-06, 0.0000000000000000E+00             
   19,    1,-0.5973631735918400E-06, 0.2903343488959900E-06, 0.1263950000000000E-06, 0.5766290000000000E-07             
   19,    2, 0.2749797497222700E-06,-0.1474464399988400E-06, 0.1212820000000000E-06, 0.9978210000000001E-07             
   19,    3,-0.5361819868537700E-06, 0.8042136282782301E-06, 0.1108910000000000E-06, 0.1151020000000000E-06             
   19,    4,-0.9348421631323200E-06,-0.1034433139483500E-05, 0.1213750000000000E-06, 0.1176380000000000E-06             
   19,    5,-0.3322771647260900E-06, 0.1482954642915100E-05, 0.1334890000000000E-06, 0.1272580000000000E-06             
   19,    6, 0.4468726152450100E-06,-0.8221936420360200E-07, 0.1380370000000000E-06, 0.1365250000000000E-06             
   19,    7, 0.1102456148889900E-05, 0.2256489450940500E-06, 0.1516940000000000E-06, 0.1500860000000000E-06             
   19,    8,-0.1055849393208400E-06, 0.7639410362733300E-06, 0.1660680000000000E-06, 0.1645000000000000E-06             
   19,    9, 0.2693430243997200E-06, 0.6399629450602600E-08, 0.1748770000000000E-06, 0.1725420000000000E-06             
   19,   10,-0.6828763290237800E-06, 0.7965122578180800E-06, 0.1851540000000000E-06, 0.1820540000000000E-06             
   19,   11,-0.3428755595748000E-06,-0.1773697870198500E-06, 0.2068250000000000E-06, 0.2067780000000000E-06             
   19,   12, 0.5286738671404500E-06, 0.5077209310261700E-07, 0.2350040000000000E-06, 0.2331970000000000E-06             
   19,   13, 0.8785093025912000E-06, 0.2171884728096700E-05, 0.2519460000000000E-06, 0.2536830000000000E-06             
   19,   14, 0.2213385083403900E-06, 0.1159328577044100E-05, 0.2596480000000000E-06, 0.2616960000000000E-06             
   19,   15, 0.8253882193093700E-06, 0.7075409417852400E-07, 0.2665770000000000E-06, 0.2764880000000000E-06             
   19,   16,-0.2714392635431900E-06,-0.4438166754309600E-06, 0.2636330000000000E-06, 0.2639140000000000E-06             
   19,   17,-0.2061780788295200E-05,-0.1463962732846300E-05, 0.2177370000000000E-06, 0.2154880000000000E-06             
   19,   18, 0.9550690576448200E-06,-0.2104383774138100E-06, 0.1330220000000000E-06, 0.1336620000000000E-06             
   19,   19, 0.6437479164860900E-06, 0.3516873338514900E-06, 0.5569800000000000E-07, 0.5543310000000000E-07             
   20,    0, 0.7483650660749500E-06, 0.0000000000000000E+00, 0.1075580000000000E-06, 0.0000000000000000E+00             
   20,    1,-0.1632358232747700E-06,-0.1671823584257500E-06, 0.1448980000000000E-06, 0.5791780000000000E-07             
   20,    2, 0.4506222223462700E-06,-0.5160653074254200E-06, 0.1193600000000000E-06, 0.9682430000000000E-07             
   20,    3, 0.8489209083295900E-06,-0.7184473360117000E-06, 0.1207810000000000E-06, 0.1154880000000000E-06             
   20,    4, 0.4651720463102800E-06,-0.1657945180613500E-07, 0.1239180000000000E-06, 0.1166610000000000E-06             
   20,    5,-0.1591420754358500E-06,-0.5998073333630700E-07, 0.1341220000000000E-06, 0.1233660000000000E-06             
   20,    6,-0.3991019967130400E-08, 0.8724737720101800E-07, 0.1378810000000000E-06, 0.1345140000000000E-06             
   20,    7,-0.6565292801816600E-06,-0.4546221322192300E-06, 0.1410090000000000E-06, 0.1416660000000000E-06             
   20,    8, 0.1419356660716400E-06, 0.4764281646902700E-06, 0.1558740000000000E-06, 0.1558570000000000E-06             
   20,    9, 0.2291288919022400E-06, 0.3544881991401900E-06, 0.1648550000000000E-06, 0.1665690000000000E-06             
   20,   10, 0.2191795304133600E-06,-0.3354300433308300E-06, 0.1723680000000000E-06, 0.1731620000000000E-06             
   20,   11, 0.1767500103632400E-06, 0.1421857762637200E-06, 0.1832790000000000E-06, 0.1843470000000000E-06             
   20,   12, 0.2248684896363000E-06,-0.8340855807431700E-06, 0.2057610000000000E-06, 0.2086870000000000E-06             
   20,   13, 0.2355270372651800E-06, 0.3499614011131900E-06, 0.2308730000000000E-06, 0.2311710000000000E-06             
   20,   14,-0.3160019173618200E-06,-0.2740340729299800E-06, 0.2407700000000000E-06, 0.2455020000000000E-06             
   20,   15,-0.7670474284989800E-06,-0.6199091766724700E-06, 0.2439620000000000E-06, 0.2454570000000000E-06             
   20,   16, 0.3922942471175200E-06,-0.1870586963773900E-06, 0.2506720000000000E-06, 0.2530720000000000E-06             
   20,   17, 0.8320618744570400E-06,-0.8962303714397700E-06, 0.2467230000000000E-06, 0.2463810000000000E-06             
   20,   18, 0.1367548167088200E-05,-0.3880342616800800E-06, 0.2059110000000000E-06, 0.2054340000000000E-06             
   20,   19,-0.7607770722457299E-08, 0.6930214945709799E-06, 0.1286590000000000E-06, 0.1295780000000000E-06             
   20,   20,-0.1491322720610700E-07,-0.4386740868365800E-06, 0.5476030000000000E-07, 0.5326610000000000E-07             
   21,    0,-0.1506604113390200E-06, 0.0000000000000000E+00, 0.1075180000000000E-06, 0.0000000000000000E+00             
   21,    1,-0.6764176982777099E-06, 0.2668078888083800E-06, 0.1472120000000000E-06, 0.6173890000000000E-07             
   21,    2,-0.1159849967138700E-05,-0.6722234179091800E-06, 0.1189520000000000E-06, 0.9877110000000000E-07             
   21,    3, 0.6354163285641000E-06,-0.3652191250952900E-06, 0.1168270000000000E-06, 0.1169890000000000E-06             
   21,    4,-0.1099303726413900E-05, 0.1242773964918500E-05, 0.1220790000000000E-06, 0.1167360000000000E-06             
   21,    5, 0.4326366518489100E-06,-0.2886112596244500E-06, 0.1305810000000000E-06, 0.1213440000000000E-06             
