CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,15,28VDC_PWR,n,,POD1_DAQ_28VDC_PWR,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,16,28VDC_RTN,n,,POD1_DAQ_28VDC_RTN,Prop,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,1,TEMP_V_G,n,,POD2_TEMP_V_G,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,2,TEMP_V_H,n,,POD2_TEMP_V_H,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,3,TEMP_A_1,n,,POD2_TEMP_A_1,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,4,TEMP_A_2,n,,POD2_TEMP_A_2,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,5,TEMP_A_3,n,,POD2_TEMP_A_3,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,6,POD_HTR_1-,n,,POD2_POD_HTR_1-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,7,POD_HTR_2-,n,,POD2_POD_HTR_2-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,8,POD_HTR_3-,n,,POD2_POD_HTR_3-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,9,GHE_TANK_HTR-,n,,POD2_GHE_TANK_HTR-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,10,H2O2_TANK_HTR-,n,,POD2_H2O2_TANK_HTR-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,11,RP1_TANK_HTR-,n,,POD2_RP1_TANK_HTR-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,12,12VDC_HTR,n,,POD2_12VDC_HTR,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,13,12VDC_HTR,n,,POD2_12VDC_HTR,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,14,12VDC_HTR,n,,POD2_12VDC_HTR,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,15,S_COARSE_4+,n,,POD2_S_COARSE_4+,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,16,S_COARSE_4-,n,,POD2_S_COARSE_4-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,17,S_COARSE_5+,n,,POD2_S_COARSE_5+,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,18,S_COARSE_5-,n,,POD2_S_COARSE_5-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,19,S_COARSE_6+,n,,POD2_S_COARSE_6+,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,20,S_COARSE_6-,n,,POD2_S_COARSE_6-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,21,S_VERNIER_4+,n,,POD2_S_VERNIER_4+,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,22,S_VERNIER_4-,n,,POD2_S_VERNIER_4-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,23,S_VERNIER_5+,n,,POD2_S_VERNIER_5+,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,24,S_VERNIER_5-,n,,POD2_S_VERNIER_5-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,25,S_VERNIER_6+,n,,POD2_S_VERNIER_6+,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,26,S_VERNIER_6-,n,,POD2_S_VERNIER_6-,CABProp,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,1,TC1+,n,,POD2_DAQ_TC1+,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,2,TC1-,n,,POD2_DAQ_TC1-,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,3,TC2+,n,,POD2_DAQ_TC2+,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,4,TC2-,n,,POD2_DAQ_TC2-,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,5,TC3+,n,,POD2_DAQ_TC3+,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,6,TC3-,n,,POD2_DAQ_TC3-,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,7,TC4+,n,,POD2_DAQ_TC4+,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,8,TC4-,n,,POD2_DAQ_TC4-,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,9,COLD_JCN+,n,,POD2_DAQ_COLD_JCN+,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,10,COLD_JCN-,n,,POD2_DAQ_COLD_JCN-,Prop,GND (12VDC_RTN)
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,11,12VDC_PWR,n,,POD2_DAQ_12VDC_PWR,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,12,12VDC_RTN,n,,POD2_DAQ_12VDC_RTN,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,13,P_MANIFOLD+,n,,POD2_DAQ_P_MANIFOLD+,Prop,
